净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配,purchase_comments,purchase_days,purchase_days_2,redeem_comments,redeem_days,redeem_days_2,benchmark_name,return,annual_return,CAGR,net_return,comp_1,excess_return,rolling_mean,comp_mean,rolling_SR,excess_SR,drawdown_duration,drawdown_amount,underwater,alpha,beta,Upside_Capture_mean,Downside_Capture_mean,Upside_Capture,Downside_Capture,vol,excess_vol,comp_vol
2023-05-01,1.044,1.0936,0.01%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.01259259259259271,0.0,-1.6e-05,,-0.0006129783870092442,5.018381173040565e-05,,0.0997163927319821,-0.1270721722907748,0,0.0,-0.0,,,73.24,23.28,26.95,23.21,0.007973287442013715,0.014810667916377175,
2023-05-02,1.044,1.0936,0.01%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.012311394982875923,0.0,-1.6e-05,,-0.0006129783870092442,4.9072700619294365e-05,,0.0975467943966439,-0.12946536449065094,0,0.0,-0.0,,,73.24,23.28,26.95,23.57,0.007970164630608392,0.014818673681880315,
2023-05-03,1.044,1.0936,0.01%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.011936707689459869,0.0,-1.6e-05,,-0.0006129783870092442,4.7591630546166555e-05,,0.09467855042390012,-0.13203671447089255,0,0.0,-0.0,,,73.24,23.28,26.79,23.57,0.007963781200724275,0.014826285198143609,
2023-05-04,1.0447,1.0943,0.07%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.00064008778346758,0.012490747594376739,0.0,0.00062408778346758,120.96399688720703,-0.0011404349282115867,4.978185120904621e-05,119.01868399047852,0.09876421710267232,-0.13768203739915147,0,0.0,-0.0,3.909027221900798e-05,1.6115520439067794,73.24,23.28,26.57,23.57,0.00798567722011545,0.01485638861801823,0.01893950889354504
2023-05-05,1.0453,1.0949,0.06%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0005482957141551559,0.013233388858041595,0.0,0.0005322957141551559,121.16500091552734,-0.001113389030833467,5.271522651570359e-05,119.03501599121094,0.1044267839749521,-0.1408343076731738,0,0.0,-0.0,4.357362656333653e-05,1.6190757495823802,73.24,23.28,26.67,23.72,0.00799768894130297,0.01488796713941583,0.018998796807483932
2023-05-08,1.0451,1.0947,-0.02%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-0.0001826650835692334,0.01286084381939534,0.0,-0.0001986650835692334,121.03500366210938,0.0008902293367312186,5.1244236734822927e-05,119.05034399414062,0.10148307352414135,-0.13303155980864334,0,0.0,-0.018266508356925577,4.4131059005331425e-05,1.6228060366672146,73.24,23.28,26.91,23.72,0.00800003251545917,0.014902236248655906,0.019015857703451412
2023-05-09,1.0454,1.095,0.03%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.00027404768429706294,0.013232164337928287,0.0,0.00025804768429706293,121.14900207519531,-0.0006678154927735047,5.271052369702956e-05,119.0657200012207,0.1043636050688867,-0.13187804227624694,0,0.0,-0.0,3.6623075833560234e-05,1.6280827933710704,73.24,23.28,27.02,23.66,0.008001816606134877,0.014888189340517213,0.019018792992515507
2023-05-10,1.0459,1.0955,0.05%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0004566210045662267,0.01397630507219727,0.0,0.00044062100456622666,121.31099700927734,-0.0008805335019272942,5.5647399128267327e-05,119.08206399536132,0.11013364676177068,-0.12983354432680888,0,0.0,-0.0,3.82185719365785e-05,1.6299156559011674,73.24,23.28,27.31,23.66,0.008005070962209987,0.014848870484552351,0.019039443186575224
2023-05-11,1.0471,1.0967,0.11%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.00109539023277061,0.014711324944488124,0.0,0.00107939023277061,121.48699951171875,-0.00035544692775446585,5.85480270715677e-05,119.09969998168945,0.1149948968978745,-0.12476257256876097,0,0.0,-0.0,4.444538258190033e-05,1.6295421245879425,73.24,23.28,27.88,23.66,0.008066293717487101,0.014765101134130395,0.01903305893153536
2023-05-12,1.0471,1.0967,0.00%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.014805218839640588,0.0,-1.6e-05,121.36499786376953,0.0010042362428865914,5.8918123296586076e-05,119.11634396362305,0.11573915861200391,-0.11899224772448957,0,0.0,-0.0,3.9799196701393946e-05,1.6231869052747172,73.24,23.28,28.65,23.66,0.008065084448558727,0.014806791104005089,0.019044957878129577
2023-05-15,1.0467,1.0963,-0.04%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-0.00036473055530228393,0.014716771566088749,0.0,-0.00038073055530228394,121.36000061035156,-0.00032355514636284166,5.8569592488349806e-05,119.13308795166016,0.11499575970648342,-0.12471261935912041,0,0.0,-0.03647305553022305,3.7865646195058214e-05,1.6253197940252668,73.24,23.28,28.77,23.4,0.008069204290215001,0.01477048312179493,0.019041682245646927
2023-05-16,1.0467,1.0963,0.00%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.014904647287540929,0.0,-1.6e-05,121.31600189208984,0.0003625471163516414,5.9310058982240844e-05,119.14985595703125,0.11649998528360152,-0.13005123329366772,0,0.0,-0.03647305553022305,4.2032336248248456e-05,1.6215214452143265,73.24,23.28,28.77,23.8,0.008065714039702495,0.014694454134557021,0.01903986820217609
2023-05-17,1.0462,1.0958,-0.05%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-0.0004560795402718254,0.014441770042586288,0.0,-0.0004720795402718254,121.30500030517578,-0.00036539416701131255,5.748574082115354e-05,119.16607196044922,0.112689590065106,-0.1292161910555322,0,0.0,-0.08206437494300187,3.7491193350153824e-05,1.620503120210391,73.24,23.28,28.77,23.92,0.008081959477508649,0.014689630741086037,0.01901768782926393
2023-05-18,1.0463,1.0959,0.01%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,9.125752874616921e-05,0.014722222222222525,0.0,7.525752874616922e-05,121.2959976196289,0.0001654728168565267,5.859137452806573e-05,119.1814599609375,0.11490823608954275,-0.1313243627343975,0,0.0,-0.0729461110604461,3.4246881324240364e-05,1.6149526796290707,73.24,23.28,28.92,24.43,0.008078353687603195,0.014673621753452692,0.018954849896164857
2023-05-19,1.0467,1.0963,0.04%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.00036499680627799513,0.01509259259259288,0.0,0.0003489968062779951,121.427001953125,-0.0007150415797114729,6.005136175317771e-05,119.19783197021485,0.11769015654883229,-0.13716036245310306,0,0.0,-0.03647305553022305,3.6817107807687145e-05,1.6128205129848956,73.24,23.28,28.92,24.3,0.00808393950181733,0.014666556837599959,0.01894576126997711
2023-05-22,1.0475,1.0971,0.08%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0007297272644348762,0.01649217085147958,0.0,0.0007137272644348763,121.4530029296875,0.0005155988074665441,6.556286340351037e-05,119.21391198730468,0.12855166608936208,-0.1344250020472932,0,0.0,-0.0,3.5892224420526414e-05,1.6146067707760072,73.24,23.28,28.94,24.3,0.008080170747018146,0.014680580320887439,0.01893266700055212
2023-05-23,1.0482,1.0978,0.07%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0006380457569958864,0.01714073936811089,0.0,0.0006220457569958864,121.70800018310547,-0.0014615091923830814,6.811504643149391e-05,119.23084399414063,0.1332265828190591,-0.13990002934045134,0,0.0,-0.0,3.183260208583268e-05,1.6044765623831796,73.24,23.28,29.49,23.68,0.008100139595988955,0.014741163288413708,0.019033066895935886
2023-05-24,1.0481,1.0977,-0.01%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-9.109127345618973e-05,0.01704808672287772,0.0,-0.00010709127345618972,121.66699981689453,0.0002457835921997331,6.775068133766915e-05,119.24787197875976,0.13249296337589384,-0.13821409675769436,0,0.0,-0.009109127345619519,3.887357158582821e-05,1.6150418525101427,73.24,23.28,29.48,23.68,0.008101420758366267,0.014745954866455847,0.01902635571672983
2023-05-25,1.048,1.0976,-0.01%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-9.109957183195405e-05,0.01676702176933831,0.0,-0.00010709957183195405,121.56400299072266,0.0007554473663425876,6.664506188847686e-05,119.2643399963379,0.13031974591431592,-0.1294659511328208,0,0.0,-0.01821825469121881,3.857781142179592e-05,1.616129564583511,73.24,23.28,29.52,23.7,0.008102109085641043,0.0147230773146458,0.019051263653585004
2023-05-26,1.047,1.0966,-0.10%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-0.0009110787172010859,0.015746572804743897,0.0,-0.0009270787172010859,121.35199737548828,0.0008329047813561141,6.263020510211792e-05,119.27978799438476,0.12158767775066318,-0.12752291355548226,0,0.0,-0.10930952814721175,3.65172642818961e-05,1.6190903252406281,73.24,23.28,29.77,23.58,0.008160835152622512,0.014743938554057102,0.019142594546966273
2023-05-29,1.0474,1.097,0.04%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.00036476381542938086,0.0160229693433378,0.0,0.00034876381542938085,121.45899963378906,-0.0005169872938637354,6.371875276842865e-05,119.29573599243164,0.12361702337988438,-0.1273798188878319,0,0.0,-0.07287301876481457,3.638758921342842e-05,1.6236567546719531,73.24,23.28,29.77,24.39,0.00816637501423162,0.014742938391630616,0.0191551895002941
2023-05-30,1.0479,1.0975,0.05%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.00045578851412941823,0.016486060942856096,0.0,0.0004397885141294182,121.46499633789062,0.00040641626407267317,6.554190682494631e-05,119.31165197753906,0.12701180573583443,-0.13253796347441105,0,0.0,-0.0273273820368181,3.571103924421466e-05,1.6261956437440712,73.24,23.28,29.93,24.39,0.008175518712601389,0.014668198954290794,0.019155371827740318
2023-05-31,1.0489,1.0985,0.10%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0009111617312074216,0.017412244141892907,0.0,0.0008951617312074217,121.50399780273438,0.0005900695151812574,6.9186553749776e-05,119.32720797729492,0.13336788802272936,-0.1296168272395217,0,0.0,-0.0,3.0079565526053905e-05,1.620560650561112,73.24,23.28,30.29,24.78,0.008218844425649137,0.014685344378462873,0.01913185672489445
2023-06-01,1.0495,1.0991,0.06%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0005461993627673412,0.017590963799650305,0.0,0.0005301993627673412,121.65399932861328,-0.0006883404761806045,6.9889458082387e-05,119.34295196533203,0.13458624295720464,-0.1371127752695646,0,0.0,-0.0,2.213353928911598e-05,1.6081818271045938,73.24,23.28,30.98,24.78,0.008227186425158257,0.01465445251272284,0.019149237496064533
2023-06-02,1.0487,1.0983,-0.08%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-0.0007278682558455873,0.016662038322688755,0.0,-0.0007438682558455873,121.5790023803711,-0.00011139079800548402,6.623731289901968e-05,119.35784796142578,0.12697097685104763,-0.13692559418323724,0,0.0,-0.07278682558456123,1.6379821884847506e-05,1.618568084107684,73.24,23.28,31.08,25.39,0.00826491858901931,0.014654433770208218,0.0191357046071512
2023-06-05,1.0492,1.0988,0.05%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.00045524902121463207,0.017313211739655943,0.0,0.00043924902121463206,121.6259994506836,6.86932065396828e-05,6.879884402044212e-05,119.37195196533203,0.13179744305768235,-0.1381247623010202,0,0.0,-0.02729505959421046,1.3518526990877787e-05,1.6058050118510907,73.24,23.28,31.03,26.07,0.008270171039039698,0.014648491238867679,0.01903681604681596
2023-06-06,1.0498,1.0994,0.06%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0005460502366216868,0.017774486206259432,0.0,0.0005300502366216869,121.76000213623047,-0.0005557099639281748,7.061270888693638e-05,119.38651196289062,0.135048043880275,-0.1401720714208176,0,0.0,-0.0,1.0945789808855063e-05,1.6044932745552756,73.24,23.28,31.29,26.0,0.008283901182705855,0.014654616831518858,0.019062138785878997
2023-06-07,1.0502,1.0998,0.04%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0003638348189922702,0.01776790671848949,0.0,0.0003478348189922702,121.86900329589844,-0.0005313783688820628,7.058684097905044e-05,119.402083984375,0.13500235807816854,-0.14137665598700047,0,0.0,-0.0,1.5132546822834097e-05,1.6020236693505363,73.24,23.28,31.4,26.0,0.008283668806443802,0.014659704365024019,0.01903000233379775
2023-06-08,1.0502,1.0998,0.00%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.017579570688381452,0.0,-1.6e-05,121.84400177001953,0.00020515081934491253,6.98465115324467e-05,119.41832800292968,0.13359450219424812,-0.14214411557328444,0,0.0,-0.0,2.2040241363672293e-05,1.5982327030194656,73.24,23.28,31.32,26.0,0.008283167990754866,0.014654909710530791,0.018950271785973687
2023-06-09,1.0515,1.1011,0.12%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0011820330969265491,0.019065247570569932,0.0,0.0011660330969265492,121.97699737548828,9.050948036160023e-05,7.568493259520847e-05,119.43483599853515,0.1436023508840082,-0.14141881929095076,0,0.0,-0.0,1.887317756023964e-05,1.5990426963414206,73.24,23.28,31.32,26.22,0.008350033423832233,0.014656479734956231,0.01896944779728393
2023-06-12,1.0518,1.1014,0.03%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0002724548179093844,0.019531611589374,0.0,0.0002564548179093844,122.05799865722656,-0.0003916153222083274,7.751514983075137e-05,119.45204800415038,0.14710686466476997,-0.15506719675962508,0,0.0,-0.0,1.8867969698201813e-05,1.5842244372005676,73.24,23.28,31.97,25.95,0.008348221944422599,0.014457668015598932,0.01895291507646835
2023-06-13,1.053,1.1026,0.11%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0010895224260032421,0.02073690057396904,0.0,0.0010735224260032422,122.27899932861328,-0.0007210977203040425,8.224350705304628e-05,119.47040798950195,0.15497938954698545,-0.15699161567149986,0,0.0,-0.0,1.749939548071457e-05,1.5894861762695505,73.24,23.28,32.01,26.45,0.008407521964702137,0.014468855498419409,0.01901261686741696
2023-06-14,1.0531,1.1027,0.01%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,9.069472156708613e-05,0.020546043498381295,0.0,7.469472156708614e-05,122.5979995727539,-0.002518095388690078,8.149538055142402e-05,119.49001599121094,0.15361139128959925,-0.16812718172167193,0,0.0,-0.0,1.749821119136385e-05,1.5904064086061307,73.24,23.28,32.49,26.45,0.008405235856465925,0.014647822838677818,0.019170182329681755
2023-06-15,1.0521,1.1017,-0.09%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-0.0009068649678063423,0.019243223239893137,0.0,-0.0009228649678063422,122.24500274658203,0.0019724383438467497,7.638712475238796e-05,119.5081480102539,0.1430838040448064,-0.1543203563764192,0,0.0,-0.09068649678063961,2.6824480068793965e-05,1.590703080064505,73.24,23.28,31.85,26.86,0.008458045567524166,0.014782749999708135,0.019410236626124414
2023-06-16,1.0516,1.1012,-0.05%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-0.00045384405918125204,0.018497965223825963,0.0,-0.00046984405918125204,121.79399871826172,0.003235501257087048,7.346156255951586e-05,119.52376400756836,0.13737405570699057,-0.136837228883338,0,0.0,-0.13602974517094932,1.465445456487996e-05,1.6091491446238635,73.24,23.28,31.9,27.07,0.008472191753347428,0.015163725408515358,0.019738423012557595
2023-06-19,1.0501,1.0997,-0.14%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-0.001362150381402194,0.01776955113373546,0.0,-0.001378150381402194,121.88800048828125,-0.0021339599205320026,7.060267616524252e-05,119.53991201782226,0.13062911740168384,-0.1482494881595445,0,0.0,-0.27205949034189864,2.936089500069655e-06,1.6312547526238073,73.24,23.28,31.76,26.52,0.008562912489919338,0.015264338709473295,0.01974331226272532
2023-06-20,1.051,1.1006,0.09%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.000818405019550994,0.018885391594151146,0.0,0.000802405019550994,121.86599731445312,0.0009989246255825979,7.498689318930473e-05,119.55566799926758,0.1383312012175159,-0.14255730644636955,0,0.0,-0.190441643239321,1.7264725948221352e-05,1.5731953888354278,73.24,23.28,30.49,26.2,0.008588267192668237,0.01530634152517274,0.019739183993991598
2023-06-21,1.0515,1.1011,0.05%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0004542976558239431,0.019065247570570598,0.0,0.0004382976558239431,122.01000213623047,-0.0007273676564925058,7.569317842470991e-05,119.57268402099609,0.1395366609822922,-0.14158092927205276,0,0.0,-0.14509839484903142,1.844703863108883e-05,1.556936845734074,73.24,23.28,30.71,25.21,0.008594265196925967,0.015293845033586741,0.01970278169818011
2023-06-22,1.0515,1.1011,0.05%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.019065247570570598,0.0,-1.6e-05,,-0.0007273676564925058,7.569317842470991e-05,,0.1395366609822922,-0.1403737478680629,0,0.0,-0.14509839484903142,,,73.24,23.28,30.87,25.21,0.008594265196925967,0.015277614983707648,
2023-06-23,1.0515,1.1011,0.05%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.01887665402054206,0.0,-1.6e-05,,-0.0007273676564925058,7.495278046080411e-05,,0.13817776300937243,-0.146026568962875,0,0.0,-0.14509839484903142,,,73.24,23.28,31.15,25.21,0.008593892676317785,0.015270223825286892,
2023-06-26,1.0522,1.1018,0.07%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0006357279084550083,0.01905290418054073,0.0,0.0006197279084550083,122.16899871826172,-0.0006674159260458001,7.564503973966907e-05,119.59031201171875,0.13929874048827262,-0.14631890518267937,0,0.0,-0.08161784710261794,1.9963954545315906e-05,1.5592583142629024,73.24,23.28,31.15,25.54,0.008603469052714077,0.015272667201281141,0.01973668690470532
2023-06-27,1.052,1.1016,-0.02%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-0.00018152114721359247,0.018585298196947875,0.0,-0.00019752114721359248,121.97200012207031,0.0014309877401328386,7.380907723738517e-05,119.60744000244141,0.1358952216947178,-0.14025082506458833,0,0.0,-0.09975514645874181,2.5444246764156247e-05,1.5660993558672966,73.24,23.28,31.22,25.54,0.0086049019183401,0.015350853096655428,0.0198006343960613
2023-06-28,1.0524,1.102,0.04%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.00036310820624563256,0.018860946745561824,0.0,0.00034710820624563255,121.98899841308594,0.00022374596738261587,7.489165338183134e-05,119.62447598266601,0.13781085340077723,-0.13567916802192337,0,0.0,-0.0634805477464739,1.9544008264668654e-05,1.5707529095093864,73.24,23.28,31.04,25.31,0.008609745847069904,0.015334911193466456,0.01979965539853723
2023-06-29,1.0529,1.1025,0.05%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.00045372050816694376,0.019040576763103667,0.0,0.00043772050816694375,122.03099822998047,0.00010942866676399987,7.559706795887689e-05,119.64192398071289,0.13901255302478308,-0.1360362501909089,0,0.0,-0.018137299356164167,1.893366997067417e-05,1.5681851153937918,73.24,23.28,31.48,25.31,0.00861571386749985,0.015333374093078568,0.0197895236466826
2023-06-30,1.0543,1.1039,0.13%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0012698412698413097,0.020051746442434126,0.0,0.0012538412698413098,122.26200103759766,-0.0006231433895305116,7.956727322679935e-05,119.66021997070312,0.14496499904495996,-0.1345835528969476,0,0.0,-0.0,1.755004147567868e-05,1.566278938272931,73.24,23.28,31.55,25.31,0.008695842259187538,0.015315893723428928,0.019866449706994676
2023-07-03,1.0544,1.104,0.01%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,9.058791557214896e-05,0.01986143187067424,0.0,7.458791557214896e-05,122.2030029296875,0.0005731426538346795,7.882077255125797e-05,119.67799197387696,0.14364220992592405,-0.1368923578004554,0,0.0,-0.0,1.7192274669317856e-05,1.5644711502905027,73.24,23.28,32.17,25.31,0.008693585791489442,0.015285234122381638,0.019871233950609284
2023-07-04,1.0542,1.1038,-0.02%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-0.00018115942029006682,0.019676674364900393,0.0,-0.00019715942029006683,122.21700286865234,-0.00029572239034170167,7.80961348700977e-05,119.69590798950195,0.14226377511917826,-0.14049755773083963,0,0.0,-0.01811594202900365,1.654719414274147e-05,1.5650704530108355,73.24,23.28,32.17,25.6,0.008697121684341443,0.0152710723524373,0.019868405967332022
2023-07-05,1.0545,1.1041,0.03%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0002717883674581145,0.019671222755822004,0.0,0.0002557883674581145,122.23300170898438,0.0001408831745921546,7.807474330528841e-05,119.71398400878907,0.14222678984245918,-0.13938619041985864,0,0.0,-0.0,1.7247045508394666e-05,1.5647554586297447,73.24,23.28,31.99,25.75,0.008697000445703687,0.015273566406582447,0.019865237364520987
2023-07-06,1.0547,1.1043,0.02%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.00018114301240834685,0.019573446588494914,0.0,0.00016514301240834684,122.2760009765625,-0.0001706381512458499,7.769107745318582e-05,119.73339199829101,0.1415551317287615,-0.1366534136293992,0,0.0,-0.0,2.554649934063079e-05,1.5561880159635235,73.24,23.28,32.06,25.75,0.008695325847635046,0.015255873714524632,0.0196918839419887
2023-07-07,1.0552,1.1048,0.05%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0004527755139001055,0.020129270544787303,0.0,0.0004367755139001055,122.30899810791016,0.0001829177242755886,7.987148982177672e-05,119.75285598754883,0.14542115657665694,-0.1337993390333458,0,0.0,-0.0,2.453513696685102e-05,1.556906573794858,73.24,23.28,32.2,25.75,0.008701708406317251,0.015254422885351808,0.01969217521934965
2023-07-10,1.0558,1.1054,0.06%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0005430847212164469,0.020494830132939068,0.0,0.000527084721216447,122.33100128173828,0.00036318647849920005,8.13051398793112e-05,119.7725119934082,0.14783249260663095,-0.13147811513864868,0,0.0,-0.0,2.545943459788627e-05,1.5563933166723072,73.24,23.28,32.68,25.75,0.008713415759502182,0.015262264888739241,0.019688395369530723
2023-07-11,1.0563,1.1059,0.05%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0004523249502443871,0.020391216091533382,0.0,0.0004363249502443871,122.4260025024414,-0.0003242665899845232,8.089878236861913e-05,119.79195599365234,0.14717710128632872,-0.13079534367316514,0,0.0,-0.0,2.0624128519401706e-05,1.5499051578434042,73.24,23.28,33.01,25.75,0.008708474310340669,0.015259075567031695,0.019667292485324887
2023-07-12,1.0563,1.1059,0.00%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.020391216091533382,0.0,-1.6e-05,122.4469985961914,-0.00017150028033929843,8.089878236861913e-05,119.81134399414063,0.14717710128632872,-0.12920924331211328,0,0.0,-0.0,2.140224308336207e-05,1.5505361228725854,73.24,23.28,33.01,25.75,0.008708474310340669,0.015252742651723886,0.019666828754892226
2023-07-13,1.0558,1.1054,-0.05%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-0.00045212044488662784,0.02021227503461187,0.0,-0.00046812044488662785,122.3949966430664,-2.7430957016960633e-05,8.01975159424595e-05,119.83121997070313,0.1457508397020871,-0.12876717485043954,0,0.0,-0.04521204448866693,2.447032088959208e-05,1.545519742960914,73.24,23.28,33.12,25.75,0.008717464473693908,0.015253048060608027,0.019606606434869736
2023-07-14,1.0554,1.105,-0.04%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-0.00036185996019533206,0.019090657567095715,0.0,-0.0003778599601953321,122.34600067138672,3.845028959836849e-05,7.579668431579822e-05,119.85089996337891,0.1379740577960447,-0.11893998917330932,0,0.0,-0.08138168007958442,2.3830804729465648e-05,1.5457015037666397,73.24,23.28,33.12,25.88,0.00870348341701933,0.015022542623784456,0.019614105927156237
2023-07-17,1.0561,1.1057,0.07%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0006334841628958809,0.019078341013828437,0.0,0.000617484162895881,122.46299743652344,-0.00032279364344578454,7.574830979888603e-05,119.87045196533204,0.13789846266973396,-0.11856244573666534,0,0.0,-0.01808481779547882,2.1349994763147386e-05,1.5429048029707209,73.24,23.28,33.55,26.18,0.008702696884076802,0.015020957902738942,0.019598929028715323
