净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配,return,positive_comp,negative_comp,rolling_SR,drawdown_duration,drawdown_amount,alpha,beta,comp_1,Upside_Capture_mean,Downside_Capture_mean,Upside_Capture,Downside_Capture,vol,comp_vol
2023-02-21,0.986,3.549,0.10%,开放申购,开放赎回,,0.0002818489289739823,0,0,-0.09851368793009083,0,0.0,-0.00017781506102998362,0.009540075955555309,0.8230000138282776,2.72,25.05,-1.32,0.38,0.03997084720058853,0.2961220152688758
2023-02-22,0.985,3.548,-0.10%,开放申购,开放赎回,,-0.00028176951253866545,0,0,-0.1006114316533961,0,0.0,-0.0001181083088052768,0.0032672874869858724,0.8190000057220459,2.72,25.05,-1.32,-0.72,0.0399708815706002,0.29631786903831614
2023-02-23,0.99,3.553,0.51%,开放申购,开放赎回,,0.0014092446448703555,0,0,-0.0856801871055868,0,0.0,-0.00011800401950489743,0.0032895217775601505,0.8119999766349792,2.72,25.05,-1.3,-0.65,0.039396520761435926,0.296324949042895
2023-02-24,0.994,3.557,0.40%,开放申购,开放赎回,,0.0011258091753447719,0,0,-0.05152977193005467,0,0.0,-0.00015045910815822693,0.004197130746796951,0.7990000247955322,2.72,25.05,-1.3,0.0,0.03894647570341301,0.2973157012560834
2023-02-27,0.995,3.558,0.10%,开放申购,开放赎回,,0.0002811357885859067,0,0,-0.051514889369333905,0,0.0,-0.00017854764475355156,0.004678278285469062,0.8090000152587891,2.72,25.05,-1.3,0.58,0.03826822335198671,0.29600016901158316
2023-02-28,0.996,3.559,0.10%,开放申购,开放赎回,,0.0002810567734683467,0,0,-0.0493906009393036,0,0.0,-0.00021696050775551012,0.002114296408219746,0.8100000023841858,2.72,25.05,-1.7,0.58,0.03806043379869348,0.29551652613603907
2023-03-01,0.997,3.56,0.10%,开放申购,开放赎回,,0.0002809778027534904,0,0,-0.051499338440231045,0,0.0,-0.00023991990973968574,0.0029035761386550455,0.8149999976158142,2.72,25.05,-1.67,1.1,0.037602562011126064,0.2953439642449677
2023-03-02,0.996,3.559,-0.10%,开放申购,开放赎回,,-0.0002808988764044784,0,0,-0.0643473082112211,0,0.0,-0.0002755712603638261,0.003835078438077658,0.8149999976158142,2.72,25.05,-1.62,1.89,0.03737096135957241,0.29046216377936995
2023-03-03,0.996,3.559,0.00%,开放申购,开放赎回,,0.0,0,0,-0.058087249332785855,0,0.0,-0.00024402779201974578,0.001320158866263414,0.8090000152587891,2.72,25.05,-1.65,1.3,0.037297421272416434,0.29083588484946465
2023-03-06,1.008,3.571,1.20%,开放申购,开放赎回,,0.0033717336330429948,0,0,-0.01762535414328385,0,0.0,-0.00022509408075882455,0.0010732213906752936,0.8069999814033508,2.72,25.05,-1.65,0.88,0.03774387125759575,0.28955677073007213
2023-03-07,0.992,3.555,-1.59%,开放申购,开放赎回,,-0.004480537664519724,0,0,-0.04942067018480306,0,0.0,-0.00017315588226714859,1.4213221161571186e-05,0.7919999957084656,2.72,25.05,-1.65,-0.22,0.036016231159443184,0.2760352597702919
2023-03-08,0.994,3.557,0.20%,开放申购,开放赎回,,0.0005625879043600346,0,0,-0.039318273338508763,0,0.0,-0.00036100237745591605,0.01980934848274058,0.7860000133514404,2.72,25.05,-1.65,2.99,0.03597446614570016,0.2764734186706198
2023-03-09,0.985,3.548,-0.91%,开放申购,开放赎回,,-0.0025302220972729383,0,0,-0.04913846387618807,0,0.0,-0.0003336739689911099,0.019218110887154777,0.7799999713897705,2.72,25.05,-1.65,2.38,0.03616498512110475,0.276992615309535
2023-03-10,0.973,3.536,-1.22%,开放申购,开放赎回,,-0.0033821871476887866,0,0,-0.0782514570936647,0,0.0,-0.0003617200605514481,0.01998649849445961,0.7699999809265137,2.72,25.05,-1.66,3.01,0.036120903353742136,0.27043321674260784
2023-03-13,0.972,3.535,-0.10%,开放申购,开放赎回,,-0.0002828054298642524,0,0,-0.08630996718362324,0,0.0,-0.00035931323590598864,0.017925907608788306,0.7839999794960022,2.72,25.05,-1.66,3.08,0.036076332136551155,0.26718220010147725
2023-03-14,0.963,3.526,-0.93%,开放申购,开放赎回,,-0.0025459688826026117,0,0,-0.08114532924869387,0,0.0,-0.00035351221027465554,0.017147121668089967,0.7770000100135803,2.72,25.05,-1.62,2.84,0.03548554997102485,0.26649161884626227
2023-03-15,0.955,3.518,-0.83%,开放申购,开放赎回,,-0.0022688598979012653,0,0,-0.08505370630940652,0,0.0,-0.0004420197128025827,0.02125447862464167,0.7670000195503235,2.72,25.05,-1.62,4.75,0.035567098188612485,0.2502701568366165
2023-03-16,0.946,3.509,-0.94%,开放申购,开放赎回,,-0.002558271745309759,0,0,-0.10237867253561093,0,0.0,-0.00046189708982836123,0.022335649131229568,0.765999972820282,2.72,25.05,-1.91,5.26,0.035421614408506094,0.24724128096851822
2023-03-17,0.934,3.497,-1.27%,开放申购,开放赎回,,-0.0034197777144485686,0,0,-0.1061327356561145,0,0.0,-0.0004557975039199992,0.026353369999290298,0.7580000162124634,2.72,25.05,-1.65,5.95,0.035501987930565505,0.24691222956175124
2023-03-20,0.931,3.494,-0.32%,开放申购,开放赎回,,-0.0008578781812981218,0,0,-0.09507535490564586,0,0.0,-0.0005267378598710641,0.02994868166433074,0.746999979019165,2.72,25.05,-1.65,7.51,0.035329473351598244,0.23710526064834372
2023-03-21,0.947,3.51,1.72%,开放申购,开放赎回,,0.004579278763594541,0,0,-0.05690022662475101,0,0.0,-0.0005315754443815345,0.028102398143727808,0.7649999856948853,2.72,25.05,-2.03,7.55,0.03571078122077392,0.23996251589218662
2023-03-22,0.944,3.507,-0.32%,开放申购,开放赎回,,-0.0008547008547007406,0,0,-0.04571536921905219,0,0.0,-0.0004474416800781323,0.03379651888902827,0.7649999856948853,2.72,25.05,-0.87,7.55,0.03565645468918731,0.23798561491473344
2023-03-23,0.942,3.505,-0.21%,开放申购,开放赎回,,-0.0005702879954377904,0,0,-0.03616985027022345,0,0.0,-0.0004437937521477869,0.03324603543523995,0.7699999809265137,2.72,25.05,-0.98,7.32,0.03563724108752251,0.23631529543254387
2023-03-24,0.939,3.502,-0.32%,开放申购,开放赎回,,-0.0008559201141227213,0,0,-0.028478672460928642,0,0.0,-0.00044553328126214207,0.033040317197912804,0.7710000276565552,2.72,25.05,-1.03,7.22,0.03542026472727621,0.23546692894356902
2023-03-27,0.934,3.497,-0.53%,开放申购,开放赎回,,-0.0014277555682467025,0,0,-0.08689427796827526,0,0.0,-0.0004231533198861381,0.034749061277262204,0.7649999856948853,2.72,25.05,-0.83,7.22,0.03537870528776785,0.23290643099708955
2023-03-28,0.927,3.49,-0.75%,开放申购,开放赎回,,-0.002001715756362543,0,0,-0.1367675100563614,0,0.0,-0.0004380695461794242,0.03430596183997287,0.777999997138977,2.72,25.05,-1.01,7.52,0.0351397498596778,0.23424000627626274
2023-03-29,0.924,3.487,-0.32%,开放申购,开放赎回,,-0.0008595988538682153,0,0,-0.13483597654509125,0,0.0,-0.0004265458278185039,0.03215687006426298,0.7829999923706055,2.72,25.05,-1.23,6.61,0.03474768824901511,0.231370216186532
2023-03-30,0.933,3.496,0.97%,开放申购,开放赎回,,0.0025810151993117536,0,0,-0.13955249374939835,0,0.0,-0.00045560395775312925,0.029146689796265446,0.7900000214576721,2.72,25.05,-1.74,6.61,0.034921749386456695,0.23167960704105153
2023-03-31,0.934,3.497,0.11%,开放申购,开放赎回,,0.00028604118993125205,0,0,-0.14404628029543007,0,0.0,-0.0004032694951593232,0.030329468408409985,0.7900000214576721,2.72,25.05,-1.07,6.61,0.03493770511829946,0.2311975932164774
2023-04-03,0.941,3.504,0.75%,开放申购,开放赎回,,0.002001715756362543,0,0,-0.12757733356223436,0,0.0,-0.00039966299736741474,0.03043107462341017,0.7879999876022339,2.72,25.05,-1.04,6.62,0.035010051226968465,0.23131007973272147
2023-04-04,0.933,3.496,-0.85%,开放申购,开放赎回,,-0.0022831050228310223,0,0,-0.17621668064171672,0,0.0,-0.00035039779910035274,0.029844626294372255,0.7960000038146973,2.72,25.05,-0.76,6.03,0.034904180447244235,0.22773921012646206
2023-04-06,0.942,3.505,0.96%,开放申购,开放赎回,,0.0025743707093821566,0,0,-0.14356084278172845,0,0.0,-0.0004193009206272983,0.033433486716521424,0.7789999842643738,2.72,25.05,-1.03,6.97,0.03494012284007079,0.23093357912778822
2023-04-07,0.952,3.515,1.06%,开放申购,开放赎回,,0.0028530670470756636,0,0,-0.14567056874077397,0,0.0,-0.00033995087629196786,0.028226479649631618,0.7770000100135803,2.72,25.05,-1.03,5.12,0.03532701921191237,0.23098444168350052
2023-04-10,0.948,3.511,-0.42%,开放申购,开放赎回,,-0.001137980085348489,0,0,-0.14995099117928473,0,0.0,-0.0003065711368154693,0.027524188556147064,0.7670000195503235,2.72,25.05,-1.03,4.29,0.035354312018525826,0.23135980666598574
2023-04-11,0.942,3.505,-0.63%,开放申购,开放赎回,,-0.0017089148390772024,0,0,-0.13917695870369742,0,0.0,-0.0003130983060120241,0.02792177382823504,0.7540000081062317,2.72,25.05,-1.03,4.44,0.034986763152454685,0.23334470518749523
2023-04-12,0.937,3.5,-0.53%,开放申购,开放赎回,,-0.0014265335235377208,0,0,-0.1499257092135676,0,0.0,-0.0002877593897334923,0.028014025699426043,0.7369999885559082,2.72,25.05,-1.03,3.79,0.035031269689942926,0.2368299229947197
2023-04-13,0.936,3.499,-0.11%,开放申购,开放赎回,,-0.0002857142857142225,0,0,-0.13011395316806745,0,0.0,-0.00030011164978435137,0.02862243353570397,0.7409999966621399,2.72,25.05,-1.06,4.03,0.03502859627765282,0.22793050825427535
2023-04-14,0.945,3.508,0.96%,开放申购,开放赎回,,0.002572163475278666,0,0,-0.11282345293140139,0,0.0,-0.0002942173353485469,0.030353670429207953,0.7350000143051147,2.72,25.05,-1.19,4.03,0.03532052725119527,0.2284065611070988
2023-04-17,0.944,3.507,-0.11%,开放申购,开放赎回,,-0.0002850627137970241,0,0,-0.09638245906388189,0,0.0,-0.0002681765210430518,0.02894686494068022,0.7450000047683716,2.72,25.05,-1.19,3.45,0.03521310460512563,0.22260001317825534
2023-04-18,0.942,3.505,-0.21%,开放申购,开放赎回,,-0.0005702879954377904,0,0,-0.13901755744718208,0,0.0,-0.0002790439255492284,0.027370340727326893,0.7459999918937683,2.72,25.05,-1.49,3.45,0.03520364039476207,0.22257481516648958
2023-04-19,0.943,3.506,0.11%,开放申购,开放赎回,,0.00028530670470749975,0,0,-0.146289835212956,0,0.0,-0.0002756845178308529,0.027434769814112022,0.7409999966621399,2.72,25.05,-1.45,3.45,0.03509799145693939,0.22088945880030358
2023-04-20,0.941,3.504,-0.21%,开放申购,开放赎回,,-0.0005704506560182399,0,0,-0.14198156269949394,0,0.0,-0.00024410835378222984,0.029392466375021045,0.7310000061988831,2.72,25.05,-1.23,3.34,0.035100385498642285,0.21717980424644037
2023-04-21,0.933,3.496,-0.85%,开放申购,开放赎回,,-0.0022831050228310223,0,0,-0.19509558819835354,0,0.0,-0.00023693340421009952,0.03029766751041859,0.7260000109672546,2.72,25.05,-1.32,3.41,0.03525231562092884,0.2173705328832096
2023-04-24,0.928,3.491,-0.54%,开放申购,开放赎回,,-0.0014302059496567043,0,0,-0.20666146111505548,0,0.0,-0.00024923190076891826,0.031215390007048573,0.7139999866485596,2.72,25.05,-1.2,3.95,0.0352776726788589,0.21909036143903263
2023-04-25,0.914,3.477,-1.51%,开放申购,开放赎回,,-0.004010312231452318,0,0,-0.28063601455997034,0,0.0,-0.000246788846143764,0.0318618976850666,0.7239999771118164,2.72,25.05,-1.02,4.2,0.03577729243494393,0.21505459834915952
2023-04-26,0.922,3.485,0.88%,开放申购,开放赎回,,0.0023008340523440474,0,0,-0.2414152756330686,0,0.0,-0.00029729776907329596,0.027854614827507854,0.722000002861023,2.72,25.05,-1.87,4.2,0.035991417504165464,0.2140193308367201
2023-04-27,0.937,3.5,1.63%,开放申购,开放赎回,,0.004304160688665792,0,0,-0.21411513444086086,0,0.0,-0.00028402803772693125,0.02863883171590975,0.7260000109672546,2.72,25.05,-1.87,3.91,0.03642282185326424,0.21378877277954572
2023-04-28,0.935,3.498,-0.21%,开放申购,开放赎回,,-0.0005714285714285561,0,0,-0.20386555187321742,0,0.0,-0.00019702644284701142,0.03193470838337482,0.7360000014305115,2.72,25.05,-0.59,3.91,0.036343513947198564,0.21164852565319886
2023-05-04,0.931,3.494,-0.43%,开放申购,开放赎回,,-0.0011435105774728616,0,0,-0.21305096641578544,0,0.0,-0.0001805016244307405,0.034382049347293275,0.7289999723434448,2.72,25.05,-0.41,3.91,0.03637617396040345,0.21170058084479582
2023-05-05,0.921,3.484,-1.07%,开放申购,开放赎回,,-0.0028620492272467546,0,0,-0.22084594096497664,0,0.0,-0.00019275742786681646,0.03500932081618574,0.7350000143051147,2.72,25.05,-0.41,4.19,0.03638709367488465,0.21213519682495316
2023-05-08,0.922,3.485,0.11%,开放申购,开放赎回,,0.0002870264064294137,0,0,-0.20538901972460188,0,0.0,-0.0001959572155545997,0.0339256834390181,0.7269999980926514,2.72,25.05,-0.41,4.19,0.03618387110586393,0.21219694270979114
2023-05-09,0.908,3.471,-1.52%,开放申购,开放赎回,,-0.004017216642754562,0,0,-0.2089756826958118,0,0.0,-0.00016513770024158297,0.03212457973732725,0.7279999852180481,2.72,25.05,-0.41,3.48,0.03674085623797097,0.20438943631284334
2023-05-10,0.906,3.469,-0.22%,开放申购,开放赎回,,-0.0005762028233938787,0,0,-0.25127430503166004,0,0.0,-0.0002162254531290086,0.033380638772582676,0.722000002861023,2.72,25.05,-1.1,3.53,0.036536724669278424,0.204206772634642
2023-05-11,0.905,3.468,-0.11%,开放申购,开放赎回,,-0.00028826751225130565,0,0,-0.23301688602283752,0,0.0,-0.0001874391196764839,0.03516222715695948,0.718999981880188,2.72,25.05,-0.68,3.63,0.03641269916506866,0.2017475008894043
2023-05-12,0.898,3.461,-0.77%,开放申购,开放赎回,,-0.0020184544405997817,0,0,-0.2567191032417853,0,0.0,-0.0001581325609214028,0.038438915589083966,0.7129999995231628,2.72,25.05,-0.35,3.68,0.036417219323377666,0.20166922901289422
2023-05-15,0.913,3.476,1.67%,开放申购,开放赎回,,0.004334007512279747,0,0,-0.20156190874592086,0,0.0,-0.000150214011330915,0.040525001654770236,0.718999981880188,2.72,25.05,0.02,4.15,0.035595669417896,0.2011088863277979
2023-05-16,0.911,3.474,-0.22%,开放申购,开放赎回,,-0.0005753739930954849,0,0,-0.19529142043693862,0,0.0,-0.00017789393379854198,0.04921188004073047,0.7120000123977661,2.72,25.05,0.82,5.86,0.03480612608930761,0.20008705875724364
2023-05-17,0.918,3.481,0.77%,开放申购,开放赎回,,0.002014968336211842,0,0,-0.16039589419411637,0,0.0,-0.00022069654505052535,0.04518670464496467,0.7049999833106995,2.72,25.05,0.04,5.91,0.03497749872606903,0.20059849472347266
2023-05-19,0.925,3.488,0.87%,开放申购,开放赎回,,0.0022988505747125743,0,0,-0.13562274949264136,0,0.0,-0.0001842005713082937,0.04332012537808013,0.7110000252723694,2.72,25.05,0.04,5.07,0.03478953025669197,0.20049121839837705
2023-05-22,0.927,3.49,0.22%,开放申购,开放赎回,,0.0005733944954129377,0,0,-0.13318055157273442,0,0.0,-0.00020022875618368427,0.047277586547185314,0.7279999852180481,2.72,25.05,0.41,5.95,0.034769234193144344,0.20410991584412946
2023-05-23,0.921,3.484,-0.65%,开放申购,开放赎回,,-0.0017191977077364307,0,0,-0.14412501339245726,0,0.0,-0.00021189869365747453,0.046320770997095015,0.7179999947547913,2.72,25.05,0.35,5.95,0.03423550602263758,0.20395514989613045
2023-05-24,0.921,3.484,0.00%,开放申购,开放赎回,,0.0,0,0,-0.15622295394560146,0,0.0,-0.00027026060754710906,0.05146323392696916,0.7070000171661377,2.72,25.05,0.35,7.33,0.03418735727317669,0.2054470173425909
2023-05-25,0.922,3.485,0.11%,开放申购,开放赎回,,0.0002870264064294137,0,0,-0.16350057261626352,0,0.0,-0.00024806277626147135,0.050270928752285574,0.7009999752044678,2.72,25.05,0.35,6.83,0.033732232959811544,0.1931581116784058
2023-05-26,0.919,3.482,-0.33%,开放申购,开放赎回,,-0.0008608321377330252,0,0,-0.17273507275880862,0,0.0,-0.0002556637208505856,0.04577161398862643,0.7009999752044678,2.72,25.05,-0.23,6.67,0.0337424427280489,0.19307042661099064
2023-05-30,0.92,3.483,-0.22%,开放申购,开放赎回,,-0.0005738880918220168,0,0,-0.17470037981446845,0,0.0,-0.0002576412344434957,0.04583889308351014,0.6859999895095825,2.72,25.05,-0.3,6.67,0.033353682753799574,0.19330212498425742
2023-05-31,0.917,3.48,-0.33%,开放申购,开放赎回,,-0.0008613264427218548,0,0,-0.17928370257116744,0,0.0,-0.00019958417565157135,0.05060159035038912,0.6729999780654907,2.72,25.05,0.41,6.39,0.03336461433718836,0.1948531046390859
2023-06-01,0.914,3.477,-0.33%,开放申购,开放赎回,,-0.0008620689655173264,0,0,-0.18617775780607654,0,0.0,-0.00019467507832284227,0.050352498538075774,0.6769999861717224,2.72,25.05,0.42,6.42,0.033045405777989326,0.1952477915052631
2023-06-02,0.914,3.477,0.00%,开放申购,开放赎回,,0.0,0,0,-0.21936289383405927,0,0.0,-0.0001770521250288932,0.04939432816273383,0.6909999847412109,2.72,25.05,0.23,5.73,0.033019390849631965,0.19850414019226356
2023-06-05,0.906,3.469,-0.88%,开放申购,开放赎回,,-0.0023008340523439363,0,0,-0.20690723360566263,0,0.0,-0.00019994120931557938,0.048559112953659056,0.6800000071525574,2.72,25.05,0.21,5.92,0.032977810231722735,0.19424711058338232
2023-06-06,0.894,3.457,-1.32%,开放申购,开放赎回,,-0.003459210147016445,0,0,-0.23693404356263523,0,0.0,-0.00015771008153003715,0.05764609409851116,0.6779999732971191,2.72,25.05,0.79,6.32,0.03252380441506616,0.19038635822820388
2023-06-07,0.887,3.45,-0.78%,开放申购,开放赎回,,-0.0020248770610354905,0,0,-0.23361057091177387,0,0.0,-0.00023926789788515223,0.05216436614963785,0.6710000038146973,2.72,25.05,-0.15,7.1,0.03254688382865298,0.19058406623414015
2023-06-08,0.886,3.449,-0.11%,开放申购,开放赎回,,-0.00028985507246381825,0,0,-0.2115888594842601,0,0.0,-0.00026959607120442635,0.05384174063956174,0.6759999990463257,2.72,25.05,-0.15,7.8,0.032523530880825734,0.19080412204969782
2023-06-09,0.889,3.452,0.34%,开放申购,开放赎回,,0.0008698173383590024,0,0,-0.20104710324117644,0,0.0,-0.000271646548629765,0.05334021223256843,0.675000011920929,2.72,25.05,-0.21,7.64,0.03188240170120107,0.19078223101968161
2023-06-12,0.888,3.451,-0.11%,开放申购,开放赎回,,-0.00028968713789101486,0,0,-0.18374375410755517,0,0.0,-0.00030264073327097927,0.05395022481455807,0.6899999976158142,2.72,25.05,-0.21,8.31,0.031875701519671916,0.19494521806881962
2023-06-13,0.89,3.453,0.23%,开放申购,开放赎回,,0.0005795421616920926,0,0,-0.16030702560834903,0,0.0,-0.00032467376056663673,0.05193798415200509,0.6970000267028809,2.72,25.05,-0.26,8.36,0.03096705061480488,0.19365514712987777
2023-06-14,0.89,3.453,0.00%,开放申购,开放赎回,,0.0,0,0,-0.1397813617248905,0,0.0,-0.0003690680316969556,0.04735529257096615,0.7110000252723694,2.72,25.05,-1.05,8.36,0.03087228056387323,0.19229152383371956
2023-06-15,0.905,3.468,1.69%,开放申购,开放赎回,,0.004344048653345034,0,0,-0.07021258799156785,0,0.0,-0.0003739541967791104,0.045821587163759,0.7239999771118164,2.72,25.05,-0.99,8.22,0.031638181118622044,0.19462305768681537
2023-06-16,0.913,3.476,0.88%,开放申购,开放赎回,,0.0023068050749712743,0,0,-0.042665869772828574,0,0.0,-0.0003488743627449117,0.05027391736352478,0.7260000109672546,2.72,25.05,-0.48,8.22,0.03184779705480591,0.1941992568426971
2023-06-19,0.913,3.476,0.00%,开放申购,开放赎回,,0.0,0,0,-0.08551742814318966,0,0.0,-0.0002967991231842561,0.05225906499851389,0.7139999866485596,2.72,25.05,0.37,8.22,0.03184779705480591,0.19535195753593232
2023-06-20,0.928,3.491,1.64%,开放申购,开放赎回,,0.004315304948216303,0,0,-0.03791652360537998,0,0.0,-0.0002938773036698672,0.05147230638536736,0.7059999704360962,2.72,25.05,0.37,8.14,0.03270331285365738,0.1934967503427099
2023-06-21,0.916,3.479,-1.29%,开放申购,开放赎回,,-0.003437410484101955,0,0,-0.06087779888978456,0,0.0,-0.00023711625891873636,0.04703191404859791,0.6990000009536743,2.72,25.05,0.37,6.79,0.03304350494622467,0.19404880406664962
2023-06-26,0.904,3.467,-1.31%,开放申购,开放赎回,,-0.003449267030755987,0,0,-0.0807078777028727,0,0.0,-0.0002492749809263983,0.04894082698196404,0.6830000281333923,2.72,25.05,0.71,7.52,0.033067871938613165,0.1971140102617968
2023-06-27,0.911,3.474,0.77%,开放申购,开放赎回,,0.002019036631093263,0,0,-0.052350409633468604,0,0.0,-0.00023936179517604356,0.05093032773256937,0.6869999766349792,2.72,25.05,0.71,7.37,0.03262884295562037,0.19162300363716628
2023-06-28,0.917,3.48,0.66%,开放申购,开放赎回,,0.0017271157167528806,0,0,-0.022204497437596338,0,0.0,-0.0002523785310985311,0.046546628377112285,0.6899999976158142,2.72,25.05,0.4,7.37,0.03253757761224806,0.19167281315777343
2023-06-29,0.923,3.486,0.65%,开放申购,开放赎回,,0.0017241379310346527,0,0,-0.001278054143541752,0,0.0,-0.00019942250361618916,0.04846182067267518,0.6819999814033508,2.72,25.05,1.38,7.37,0.032655751702304024,0.18600892141820335
2023-06-30,0.938,3.501,1.63%,开放申购,开放赎回,,0.004302925989672968,0,0,0.012319611236382812,0,0.0,-0.00017103850081649904,0.04722611692309118,0.6800000071525574,2.72,25.05,1.31,6.85,0.03349710280621007,0.1859843821253623
2023-07-07,0.917,3.48,-0.65%,开放申购,开放赎回,,-0.001721170395869276,0,0,-0.07852536534343756,0,0.0,-0.00010960003000129822,0.04704762546906882,0.6779999732971191,2.72,25.05,1.57,5.83,0.033533280955365966,0.1859297809920843
2023-07-10,0.919,3.482,0.22%,开放申购,开放赎回,,0.0005747126436781436,0,0,-0.0649611526379063,0,0.0,-0.00011442014844484124,0.0469119935850208,0.6800000071525574,2.72,25.05,1.57,6.92,0.03338095087926638,0.18587201585662105
2023-07-14,0.909,3.472,-0.87%,开放申购,开放赎回,,-0.0022988505747126853,0,0,-0.08001045237945184,0,0.0,-8.008353813696385e-05,0.04820108604821737,0.6970000267028809,2.72,25.05,2.24,6.92,0.033336637437828505,0.1907735780666053
2023-07-17,0.907,3.47,-0.22%,开放申购,开放赎回,,-0.0005760368663594306,0,0,-0.08227455591777971,0,0.0,-0.00010963748114224982,0.03992068035803264,0.6880000233650208,2.72,25.05,1.44,6.42,0.03323540536064237,0.18826054373261153
2023-07-19,0.904,3.467,-0.99%,开放申购,开放赎回,,-0.0025891829689297374,0,0,-0.08536941564391427,0,0.0,-0.00011987192821016573,0.038614950003596105,0.6809999942779541,2.72,25.05,1.21,6.43,0.033462877141260616,0.1885534892051058
2023-07-20,0.896,3.459,-0.88%,开放申购,开放赎回,,-0.0023074704355350306,0,0,-0.0980403274472483,0,0.0,-0.00014722854958036766,0.040230971029915887,0.6809999942779541,2.72,25.05,1.21,6.67,0.03364169244675341,0.18852269982373263
2023-07-21,0.896,3.459,0.00%,开放申购,开放赎回,,0.0,0,0,-0.08115136714669574,0,0.0,-0.00017254941333466609,0.0399071598614897,0.6940000057220459,2.72,25.05,0.67,6.65,0.033528076252986844,0.19142230132299554
2023-07-24,0.894,3.457,-0.22%,开放申购,开放赎回,,-0.0005782017924256255,0,0,-0.0747573539020711,0,0.0,-0.00020033548333286017,0.03998295523006375,0.6869999766349792,2.72,25.05,0.63,7.06,0.03344940581751007,0.19042794265346882
2023-07-26,0.901,3.464,-0.22%,开放申购,开放赎回,,-0.0005770340450087508,0,0,-0.04694698004687397,0,0.0,-0.00021840572039336293,0.042160249338816964,0.7179999947547913,2.72,25.05,0.63,7.52,0.03343910635416968,0.20445824980494728
2023-07-28,0.895,3.458,0.45%,开放申购,开放赎回,,0.0011580775911985697,0,0,-0.09221408610977243,0,0.0,-0.00025193842985607966,0.03514164414696165,0.734000027179718,2.72,25.05,0.92,7.52,0.03351345538268332,0.20815116479124754
2023-08-03,0.895,3.458,-0.33%,开放申购,开放赎回,,-0.0008668015024558828,0,0,-0.030661864297293957,0,0.0,-0.0002495290030246829,0.036017121505210394,0.7319999933242798,2.72,25.05,0.49,7.52,0.03351351980009386,0.2078168153048946
2023-08-04,0.897,3.46,0.22%,开放申购,开放赎回,,0.0005783689994216523,0,0,-0.020917867649995592,0,0.0,-0.0002588225161888557,0.03592578875960519,0.7319999933242798,2.72,25.05,0.44,7.49,0.033545379676544064,0.2078168153048946
2023-08-07,0.895,3.458,-0.22%,开放申购,开放赎回,,-0.0005780346820808413,0,0,-0.02335014291993282,0,0.0,-0.00024920651657688963,0.035987697710956904,0.7229999899864197,2.72,25.05,0.61,7.49,0.03354522162407941,0.20839567995072364
2023-08-08,0.898,3.461,0.34%,开放申购,开放赎回,,0.0008675534991322564,0,0,0.0009816343280777769,0,0.0,-0.0002535119986553322,0.03611202953343032,0.7239999771118164,2.72,25.05,0.61,7.58,0.033031938849147784,0.20842667928176747
2023-08-09,0.9,3.463,0.22%,开放申购,开放赎回,,0.0005778676683039219,0,0,-0.03222237059249876,0,0.0,-0.00028232531658177527,0.03661022918379945,0.7250000238418579,2.72,25.05,0.77,8.39,0.03231169108780774,0.20637279862908212
2023-08-10,0.895,3.458,-0.56%,开放申购,开放赎回,,-0.0014438348252959754,0,0,-0.039756709862014246,0,0.0,-0.0002378192453458577,0.032627785240714344,0.7210000157356262,2.72,25.05,0.87,7.54,0.032339999108725,0.20621415038440633
2023-08-11,0.889,3.452,-0.67%,开放申购,开放赎回,,-0.001735106998264957,0,0,-0.07313817572116549,0,0.0,-0.0002601780965173415,0.03340609953117678,0.7049999833106995,2.72,25.05,0.87,8.05,0.03221214201594063,0.20896346665781484
2023-08-14,0.891,3.454,0.22%,开放申购,开放赎回,,0.0005793742757822518,0,0,-0.06538983682402416,0,0.0,-0.00024579147475083416,0.03354930127593103,0.6970000267028809,2.72,25.05,0.87,7.69,0.031814886993702114,0.20874443880071936
2023-08-15,0.887,3.45,-0.45%,开放申购,开放赎回,,-0.0011580775911985697,0,0,-0.09711374391723827,0,0.0,-0.00020524288762551092,0.030687882155671208,0.6949999928474426,2.72,25.05,0.87,6.77,0.0318518840488213,0.20623839254563725
2023-08-16,0.879,3.442,-0.90%,开放申购,开放赎回,,-0.002318840579710102,0,0,-0.12187617714224849,0,0.0,-0.00020665128764171874,0.03159586805118353,0.6940000057220459,2.72,25.05,0.98,7.01,0.03180804000931039,0.20583290646022448
2023-08-17,0.895,3.458,1.82%,开放申购,开放赎回,,0.004648460197559601,0,0,-0.06239602962809912,0,0.0,-0.0002079531008403711,0.030574476300601755,0.7049999833106995,2.72,25.05,0.98,7.03,0.032649164564056844,0.20681103835902404
2023-08-18,0.892,3.455,-0.34%,开放申购,开放赎回,,-0.0008675534991324785,0,0,-0.06965828787168592,0,0.0,-0.0001378864867068519,0.03405388781636361,0.6899999976158142,2.72,25.05,1.81,6.62,0.03242212262941824,0.20959388648166638
2023-08-21,0.881,3.444,-1.23%,开放申购,开放赎回,,-0.003183791606367614,0,0,-0.09715852902930729,0,0.0,-0.00011157393973541718,0.034025554854130405,0.6869999766349792,2.72,25.05,1.81,6.02,0.032357553523397316,0.20907397925448665
